TimeISO,MAC,Name,sampleTimeFine,status,qw,qx,qy,qz,roll,pitch,yaw,ax,ay,az,gx,gy,gz,mx,my,mz
2025-07-24T15:38:54.761579,D4:22:CD:00:62:50,lw,30174188,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.791575,D4:22:CD:00:62:50,lw,30174355,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.791575,D4:22:CD:00:62:50,lw,30174521,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.823031,D4:22:CD:00:62:50,lw,30174688,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.823031,D4:22:CD:00:62:50,lw,30174855,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.855188,D4:22:CD:00:62:50,lw,30175022,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.870871,D4:22:CD:00:62:50,lw,30175188,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.886536,D4:22:CD:00:62:50,lw,30175355,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.902435,D4:22:CD:00:62:50,lw,30175522,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.918628,D4:22:CD:00:62:50,lw,30175688,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.934751,D4:22:CD:00:62:50,lw,30175855,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.934751,D4:22:CD:00:62:50,lw,30176022,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.966389,D4:22:CD:00:62:50,lw,30176188,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.966389,D4:22:CD:00:62:50,lw,30176355,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.998605,D4:22:CD:00:62:50,lw,30176522,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.029777,D4:22:CD:00:62:50,lw,30176688,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.029777,D4:22:CD:00:62:50,lw,30176855,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.061946,D4:22:CD:00:62:50,lw,30177022,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.061946,D4:22:CD:00:62:50,lw,30177188,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.093835,D4:22:CD:00:62:50,lw,30177355,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.093835,D4:22:CD:00:62:50,lw,30177522,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.143921,D4:22:CD:00:62:50,lw,30177688,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.143921,D4:22:CD:00:62:50,lw,30177855,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.173784,D4:22:CD:00:62:50,lw,30178022,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.173784,D4:22:CD:00:62:50,lw,30178188,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.205402,D4:22:CD:00:62:50,lw,30178355,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.205402,D4:22:CD:00:62:50,lw,30178522,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.238613,D4:22:CD:00:62:50,lw,30178688,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.238613,D4:22:CD:00:62:50,lw,30178855,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.269315,D4:22:CD:00:62:50,lw,30179022,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.269315,D4:22:CD:00:62:50,lw,30179188,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.300970,D4:22:CD:00:62:50,lw,30179355,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.300970,D4:22:CD:00:62:50,lw,30179522,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.332982,D4:22:CD:00:62:50,lw,30179688,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.364579,D4:22:CD:00:62:50,lw,30179855,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.364579,D4:22:CD:00:62:50,lw,30180022,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.396446,D4:22:CD:00:62:50,lw,30180188,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.396446,D4:22:CD:00:62:50,lw,30180355,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.412393,D4:22:CD:00:62:50,lw,30180522,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.412393,D4:22:CD:00:62:50,lw,30180688,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.446548,D4:22:CD:00:62:50,lw,30180855,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.476329,D4:22:CD:00:62:50,lw,30181022,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.476329,D4:22:CD:00:62:50,lw,30181188,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.508530,D4:22:CD:00:62:50,lw,30181355,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.540402,D4:22:CD:00:62:50,lw,30181522,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.540402,D4:22:CD:00:62:50,lw,30181688,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.572774,D4:22:CD:00:62:50,lw,30181855,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.572774,D4:22:CD:00:62:50,lw,30182022,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.604811,D4:22:CD:00:62:50,lw,30182188,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.604811,D4:22:CD:00:62:50,lw,30182355,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.636268,D4:22:CD:00:62:50,lw,30182522,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.636268,D4:22:CD:00:62:50,lw,30182688,0,,,,,,,,,,,,,,,,
