TimeISO,MAC,Name,sampleTimeFine,status,qw,qx,qy,qz,roll,pitch,yaw,ax,ay,az,gx,gy,gz,mx,my,mz
2025-07-24T15:38:54.457867,D4:22:CD:00:62:FD,h,30172490,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.489492,D4:22:CD:00:62:FD,h,30172656,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.489492,D4:22:CD:00:62:FD,h,30172823,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.520907,D4:22:CD:00:62:FD,h,30172990,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.552647,D4:22:CD:00:62:FD,h,30173156,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.552647,D4:22:CD:00:62:FD,h,30173323,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.568673,D4:22:CD:00:62:FD,h,30173490,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.584452,D4:22:CD:00:62:FD,h,30173656,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.616133,D4:22:CD:00:62:FD,h,30173823,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.616133,D4:22:CD:00:62:FD,h,30173990,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.631856,D4:22:CD:00:62:FD,h,30174157,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.647678,D4:22:CD:00:62:FD,h,30174323,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.663858,D4:22:CD:00:62:FD,h,30174490,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.695872,D4:22:CD:00:62:FD,h,30174657,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.695872,D4:22:CD:00:62:FD,h,30174823,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.727751,D4:22:CD:00:62:FD,h,30174990,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.727751,D4:22:CD:00:62:FD,h,30175157,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.761579,D4:22:CD:00:62:FD,h,30175323,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.761579,D4:22:CD:00:62:FD,h,30175490,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.791575,D4:22:CD:00:62:FD,h,30175657,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.807623,D4:22:CD:00:62:FD,h,30175823,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.807623,D4:22:CD:00:62:FD,h,30175990,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.839105,D4:22:CD:00:62:FD,h,30176157,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.870871,D4:22:CD:00:62:FD,h,30176323,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.870871,D4:22:CD:00:62:FD,h,30176490,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.918628,D4:22:CD:00:62:FD,h,30176657,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.918628,D4:22:CD:00:62:FD,h,30176823,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.934751,D4:22:CD:00:62:FD,h,30176990,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.934751,D4:22:CD:00:62:FD,h,30177157,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.966389,D4:22:CD:00:62:FD,h,30177323,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.966389,D4:22:CD:00:62:FD,h,30177490,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.998605,D4:22:CD:00:62:FD,h,30177657,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.998605,D4:22:CD:00:62:FD,h,30177823,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.029777,D4:22:CD:00:62:FD,h,30177990,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.029777,D4:22:CD:00:62:FD,h,30178157,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.061946,D4:22:CD:00:62:FD,h,30178323,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.061946,D4:22:CD:00:62:FD,h,30178490,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.093835,D4:22:CD:00:62:FD,h,30178657,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.093835,D4:22:CD:00:62:FD,h,30178823,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.141882,D4:22:CD:00:62:FD,h,30178990,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.173784,D4:22:CD:00:62:FD,h,30179157,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.173784,D4:22:CD:00:62:FD,h,30179323,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.205402,D4:22:CD:00:62:FD,h,30179490,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.238613,D4:22:CD:00:62:FD,h,30179657,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.238613,D4:22:CD:00:62:FD,h,30179823,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.269315,D4:22:CD:00:62:FD,h,30179990,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.269315,D4:22:CD:00:62:FD,h,30180157,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.300970,D4:22:CD:00:62:FD,h,30180323,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.300970,D4:22:CD:00:62:FD,h,30180490,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.364579,D4:22:CD:00:62:FD,h,30180657,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.364579,D4:22:CD:00:62:FD,h,30180823,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.380462,D4:22:CD:00:62:FD,h,30180990,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.412393,D4:22:CD:00:62:FD,h,30181157,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.412393,D4:22:CD:00:62:FD,h,30181323,0,,,,,,,,,,,,,,,,
