DeviceTag: 2,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2025-07-23 20:35:06.172,© Movella Technologies B.V. 2005-2025
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
358400,0.9999,-0.0108,0.0102,-0.0013,-0.0010,-0.0125,1.1136,0
358566,0.9999,-0.0108,0.0102,-0.0013,0.0093,-0.0026,1.0767,0
358733,0.9999,-0.0108,0.0102,-0.0013,-0.0073,-0.0082,1.0912,0
358900,0.9999,-0.0108,0.0102,-0.0013,0.0088,-0.0203,1.1015,0
359066,0.9999,-0.0108,0.0102,-0.0013,0.0027,-0.0216,1.1017,0
359233,0.9999,-0.0108,0.0102,-0.0013,-0.0075,-0.0201,1.0988,0
359400,0.9999,-0.0108,0.0102,-0.0013,-0.0099,-0.0146,1.0868,0
359566,0.9999,-0.0108,0.0103,-0.0013,0.0031,-0.0005,1.1059,0
359733,0.9999,-0.0108,0.0103,-0.0013,-0.0134,-0.0051,1.0805,0
359900,0.9999,-0.0108,0.0103,-0.0013,0.0043,0.0072,1.0712,0
360066,0.9999,-0.0108,0.0103,-0.0013,-0.0073,-0.0162,1.0618,0
360233,0.9999,-0.0108,0.0103,-0.0013,-0.0144,-0.0165,1.0883,0
360400,0.9999,-0.0108,0.0103,-0.0013,-0.0088,-0.0215,1.0805,0
360566,0.9999,-0.0108,0.0103,-0.0014,-0.0034,-0.0098,1.0969,0
360733,0.9999,-0.0108,0.0103,-0.0014,-0.0039,-0.0141,1.1013,0
360900,0.9999,-0.0108,0.0103,-0.0014,-0.0094,-0.0134,1.0833,0
361066,0.9999,-0.0108,0.0103,-0.0014,0.0050,-0.0167,1.1159,0
361233,0.9999,-0.0108,0.0103,-0.0014,0.0103,-0.0200,1.0868,0
361400,0.9999,-0.0108,0.0103,-0.0014,-0.0112,-0.0205,1.0885,0
361566,0.9999,-0.0108,0.0103,-0.0014,0.0025,-0.0098,1.0767,0
361733,0.9999,-0.0108,0.0103,-0.0014,-0.0043,-0.0042,1.1057,0
361900,0.9999,-0.0108,0.0103,-0.0014,0.0003,-0.0171,1.0943,0
362066,0.9999,-0.0108,0.0103,-0.0014,-0.0088,-0.0322,1.0969,0
362233,0.9999,-0.0108,0.0103,-0.0014,-0.0038,-0.0181,1.0908,0
362400,0.9999,-0.0108,0.0103,-0.0014,0.0146,-0.0218,1.0981,0
362566,0.9999,-0.0108,0.0103,-0.0014,0.0103,-0.0257,1.0982,0
362733,0.9999,-0.0108,0.0103,-0.0014,0.0010,-0.0147,1.0694,0
362900,0.9999,-0.0108,0.0103,-0.0014,-0.0111,-0.0204,1.0958,0
363066,0.9999,-0.0108,0.0103,-0.0015,-0.0066,-0.0233,1.0950,0
363233,0.9999,-0.0108,0.0103,-0.0015,-0.0018,0.0028,1.1104,0
363400,0.9999,-0.0108,0.0103,-0.0015,-0.0023,-0.0221,1.1049,0
363566,0.2704,-0.0128,-0.0076,0.9626,-0.0030,0.0079,1.0779,0
363733,0.2704,-0.0128,-0.0076,0.9626,0.0086,-0.0084,1.1125,0
363900,0.2704,-0.0128,-0.0076,0.9626,0.0033,0.0015,1.0816,0
364066,0.2705,-0.0128,-0.0076,0.9626,0.0005,0.0186,1.0923,0
364233,0.2705,-0.0128,-0.0077,0.9626,0.0086,0.0052,1.1013,0
364400,0.2705,-0.0128,-0.0077,0.9626,0.0063,0.0054,1.0876,0
364566,0.2705,-0.0128,-0.0077,0.9626,0.0072,-0.0022,1.1171,0
364733,0.2705,-0.0128,-0.0077,0.9626,0.0158,-0.0018,1.1082,0
364900,0.2705,-0.0128,-0.0077,0.9626,0.0128,0.0040,1.0742,0
365066,0.2705,-0.0128,-0.0077,0.9626,0.0004,0.0039,1.1012,0
365233,0.2705,-0.0128,-0.0077,0.9626,0.0098,0.0175,1.1074,0
365400,0.2705,-0.0128,-0.0077,0.9626,0.0220,0.0141,1.1034,0
365566,0.2705,-0.0128,-0.0077,0.9626,0.0258,0.0145,1.0967,0
365733,0.2705,-0.0128,-0.0077,0.9626,0.0211,0.0130,1.1037,0
365900,0.2705,-0.0128,-0.0077,0.9626,0.0025,-0.0010,1.0858,0
366066,0.2705,-0.0128,-0.0077,0.9626,-0.0081,-0.0181,1.0991,0
366233,0.2706,-0.0128,-0.0077,0.9626,-0.0201,-0.0136,1.1075,0
366400,0.2706,-0.0128,-0.0077,0.9626,-0.0264,-0.0131,1.0964,0
366566,0.2706,-0.0128,-0.0076,0.9626,-0.0131,0.0182,1.0922,0
366733,0.2706,-0.0128,-0.0076,0.9626,0.0269,0.0320,1.0882,0
366900,0.2706,-0.0128,-0.0076,0.9626,0.0456,0.0260,1.0973,0
367066,0.2706,-0.0128,-0.0076,0.9626,0.0381,0.0176,1.0968,0
367233,0.2706,-0.0128,-0.0076,0.9626,0.0218,0.0040,1.1200,0
367400,0.2706,-0.0128,-0.0076,0.9626,0.0019,-0.0072,1.0892,0
367566,0.2706,-0.0128,-0.0076,0.9626,-0.0029,-0.0136,1.0818,0
367733,0.2706,-0.0128,-0.0076,0.9626,0.0126,0.0230,1.1071,0
367900,0.2706,-0.0128,-0.0076,0.9626,0.0115,0.0290,1.0738,0
368066,0.2706,-0.0128,-0.0076,0.9626,0.0185,0.0260,1.0913,0
368233,0.2707,-0.0128,-0.0076,0.9626,0.0206,0.0123,1.0703,0
368400,0.2707,-0.0128,-0.0076,0.9626,0.0119,0.0251,1.0750,0
368567,0.2707,-0.0128,-0.0076,0.9626,0.0236,0.0195,1.1165,0
368733,0.2707,-0.0128,-0.0076,0.9625,0.0258,0.0271,1.1002,0
368900,0.2707,-0.0128,-0.0076,0.9625,0.0141,0.0113,1.1030,0
369067,0.2707,-0.0128,-0.0076,0.9625,-0.0066,0.0071,1.0748,0
369233,0.2707,-0.0128,-0.0076,0.9625,-0.0214,-0.0128,1.1173,0
369400
369567
369733
